Year,EBROMId,Market,EBROM,Volume
2024,50060400,Ireland,PALL MALL RED KS OCT 20 (-),34297
2024,60193760,Croatia,LUCKY STRIKE FFU LTK RCB 20 SLI (-),15676
2024,60169937,Lesotho,WINSTON XS PLUS RED KS RCB 20 (-),112
2024,60074021,Portugal,MARK ADAMS (RED) KS BOX 20 (-),33821
2024,60137622,Belgium,NEWS RED CONNECTIONS KS BOX 20 (-),71743
2024,60236969,Spain Mainland,DUCADOS RED KS BOX 22 (-),148720
2024,60193530,Israel,LD BLUE 100 DSP 20 SSL (-),5104
2024,60199438,Finland,CHESTERFIELD BLUE (4.0) KS BOX 20 (-),130054
2024,60207123,Switzerland,L&M RED LABEL (5.0 CFB) KS RCB 20 (-),43650
2024,60126418,Philippines,FORTUNE INTERNATIONAL ORIGINAL KS BOX 20 (-),79351
2024,60192532,Lebanon,BRILLIANT SUPER SLIMS 100 DSP 20 SSL (-),46556
2024,60182836,Brazil,CHESTERFIELD ORIGINAL (4.0) KS RCB 20 (-),611567
2024,60197219,Lithuania,CHESTERFIELD BLUE (4.0) 100 RCB 20 (-),45862
2024,60210897,Russia,CHESTERFIELD REMIXBL MNT KS DSP 20 SLI (-),129539
2024,60211955,Uzbekistan,KENT ICON BLUE KS RCB 20 SLI (-),2928
2024,50002118,Japan,SALEM LIGHTS MNT KS BOX 20 (-),37698
2024,60277207,Germany,JOHN PLAYER SPECIAL RED KS BOX 44 (-),209780
2024,50031780,Indonesia,MENARA KARTIKA MENARA KS BOX 12 (-),357131
2024,60205688,Russia,CIGARONNE WHITE KS DSP 20 SLI (-),1111
2024,60129205,Spain Mainland,MADEMOISELLE LA ROUGE 100 BOX 20 SSL (-),3190
2024,60119460,Brazil,L&M KRETEK SAMPOERNA KS BOX 20 (-),83
2024,60184768,Kyrgyzstan,ESSE EXCHANGE W 100 BOX 20 SSL (-),48622
2024,60078177,Korea,PARLIAMENT AQUA 5 KS RCB 20 (-),961066
2024,60194674,Austria,L&M BLUE LABEL (5.0 CFB) KS BOX 20 (-),40863
2024,60117970,Russia,NOY SILVER KS BOX 20 (-),567
2024,60125131,Germany,MARK ADAMS WHITE KS BOX 20 (-),389
2024,60238263,Indonesia,MARLBORO BLACK LTK BOX 12 (-),1848
2024,60124513,UAE,DUKE (BLUE) KS BOX 20 (-),98
2024,60199299,Greece,ASSOS RED KS BOB 24 (-),48163
2024,50063814,Mongolia,THIS PLUS KS BOX 20 (-),30
2024,60192436,Hong Kong,ALISHAN ASTER KS BOX 20 (-),56
2024,60167212,Germany,WINSTON BLUE KS BOX 20 (-),35758
2024,60165040,Australia,SHUANG XI ORIGINAL BLUE KS BOX 20 (-),5
2024,60279585,Qatar,MONTE CARLO RED KS RCB 20 (-),6
2024,60135187,Brazil,MARLBORO GOLD (2.5) KS RSP 20 (-),4
2024,60279587,Albania,WINSTON FINE LINE BLUE 100 BOX 20 XSL (-),862
2024,50065401,Russia,SENATOR NANO POWER (PURPLE)KS DSP 20 SSL (RICHMOND TC/ROSTOV-ON-DON),1
2024,60278696,Germany,L&M BLUE LABEL (5.0 CFB) KS 7XL 55 (-),3223
2024,60192314,Russia,LF BLUE KS RCB 20 (-),2
2024,60208852,Netherlands,L&M RED LABEL (5.0 CFB) KS BOM 27 (-),2
2024,60281041,Kosovo,CAMEL COMPACT SKY BLUE KS RCB 20 SLI (-),320
2024,60124974,Estonia,ROTHMANS OFLODE(B KS RCB 20 SLI (-),17019
2024,60271571,Angola,MARLBORO RED 3.5 KS BOX 20 (-),15646
2024,50001647,Corsica,DUNHILL INTERNATIONAL LTK PRI 20 (-),2107
2024,60096254,Canary Islands,FORTUNA RED LINE KS BOX 24 (-),49420
2024,60242330,Cyprus,CAMEL LEGENDARY GOLD KS RCB 20 (-),1170
2024,50065564,El Salvador,PALL MALL (RED) KS BOX 20 (-),3173
2024,60257223,United Kingdom,ROTHMANS SILVER GREEN 100 OCT 20 (-),4171
2024,60127704,United Kingdom,BENSON & HEDGES BLUE 100 BOX 20 (-),571578
2024,60131101,Russia,P&S RED KS RCB 20 (-),41900
2024,60126961,UAE,WINSTON (WHITE) KS RCB 20 (-),14526
2024,50071989,Thailand,BREAK FULL FLAVOUR KS SOF 20 (-),24
2024,60197643,Greece,MARLBORO GOLD (3.5) KS SOF 20 (-),157669
2024,60098328,Russia,CIGARONNE (WHITE) KS OCT 20 SLI (-),2737
2024,60241425,Armenia,MILANO WHITE KS RCB 20 SSL (-),446
2024,60212621,Canada,BENSON & HEDGES RESERVE KS S&S 20 (-),1848
2024,60063947,Slovenia,CHESTERFIELD RED KS RCB 20 (-),14986
2024,60256890,Mongolia,DUBLISS EAST KS BOX 20 (-),2745
2024,60193814,Latvia,L&M LOFT BLUE (5.0 PL) KS RCT 20 SLI (-),12290
2024,60246667,Germany,ENTER RED KS BOX 20 (-),1121
2024,60206038,Ukraine,MARVEL GREEN ENERGY KS RCB 25 SLI (-),14907
2024,50009739,United Kingdom,BENSON & HEDGES SILVER KS BOX 20 (-),158818
2024,60162356,Pakistan,RED & WHITE KINGSIZE FILTER KS BOX 20 (-),835919
2024,60206007,Armenia,DAVIDOFF RFS KS DHX 20 SSL (-),637
2024,60273547,Canary Islands,PARAMOUNT RED BOX 25 (-),2792
2024,60199329,Israel,CAMEL YELLOW KS BOX 20 (-),14376
2024,60192414,Switzerland,CAMEL (BLUE) KS SOF 20 (-),655
2024,60247006,Russia,APSNY EXCLUSIVE BROWN KS RCB 20 (-),2997
2024,60051557,Ukraine,WINSTON XSTYLE SILVER KS DSP 20 SLI (-),508523
2024,60205462,Caribbean Other,ORIS GOLD KS BOX 20 (-),1767
2024,50041724,Philippines,ESSE MNT 100 BOX 20 SSL (-),3481
2024,50066315,Germany,DUCAL GOLD KS BOX 27 (-),6299
2024,60234046,Colombia,L&M BLUE SELECTION KS BOX 20 (-),42341
2024,60075632,Greece,DAVIDOFF SLIMS CLASSIC 100 OCT 20 XSL (-),60058
2024,60079115,Japan,SEVEN STARS 7 KS BOX 20 (-),514124
2024,60194004,Singapore,VIRGINIA S. FINE MENTHOL MNT 100 BOX 20 (-),9360
2024,60125573,France,PHILIP MORRIS BLEUE 100 BOX 20 (-),42450
2024,60231802,Albania,L&M LOFT BLUE (5.0 PL) KS RCB 20 SLI (-),10288
2024,60062146,Angola,DUNHILL (WHITE) KS OCT 20 (-),24269
2024,60081996,Australia,WINFIELD ORIGINAL GREY KS BOX 30 (-),7410
2024,50000597,Andorra,PETER STUYVESANT KS BOX 20 (-),2807
2024,60194264,Germany,ALLURE WHITE 100 BOX 40 SSL (-),45426
2024,60192792,New Zealand,CHESTERFIELD BLUE (2.0) KS BOX 20 (-),25823
2024,50063981,Switzerland,WINSTON WHITE KS RCB 20 (-),59822
2024,50024725,Hungary,HUNGARIA (WHITE) KS BOX 20 (-),1859
2024,60131175,New Zealand,WEST RED KS BOX 25 (-),8356
2024,50075725,Romania,DUNHILL FINECUT( LTK OCT 20 SLI (-),217692
2024,60135854,Canary Islands,JOHN PLAYER SPECIAL BLUE KS BOX 20 (-),15884
2024,60256457,Dominican Republic,L&M FORWARD MNT 100 BOX 10 (-),1071
2024,60233162,Spain Mainland,L&B FUSION KS BOX 20 (-),2122
2024,60054962,Kazakhstan,WINSTON XSENCE WHITE KS DSP 20 SSL (-),63
2024,60193976,Taiwan,VIRGINIA S. ICEPEARL6 MNT 100 RCB 20 SLI (-),64677
2024,60209278,Australia,STRADBROKE GOLD KS BOX 20 (-),6080
2024,60118268,Australia,HORIZON 93MM LONG BLUE LTK BOX 20 (-),18083
2024,50073731,Other South Pacific,PALL MALL KS BOX 10 (-),290934
2024,50077853,Indonesia,GANDUM (BLACK) KS BOX 16 (-),10867
2024,60213166,Jordan,ANDERSON BLUE KS RCB 20 SLI (-),943
2024,60232992,Reunion,MARLBORO GOLD COLLECTION 100 BOX 20 SSL (-),2902
2024,60184976,Germany,DENIM BLUE KS BOX 25 (-),4780
2024,60235977,Mongolia,RAISON FRLECOMP KS OCT 20 SLI (-),13588
2024,60276665,Korea,MEVIUS IFL2 MNT 100 BOX 20 SLI (-),1510
2024,60209791,Germany,L&M RED LABEL (5.0 CFB) KS BOX 21 (-),2930
2024,60126803,Cameroon,ESSE CHANGE 100 BOX 20 SLI (-),22733
2024,60241202,Australia,HORIZON CLASSIC BLUE KS BOX 20 (-),5037
2024,60077482,Croatia,WALTER WOLF WHITE ICON 100 BOX 20 (-),96197
2024,50072391,Caribbean Other,WINSTON KS BOX 20 (-),5943
2024,50075082,Turkey,MONTE CARLO NIGHT BLUE KS RCB 20 (-),767593
2024,50062346,Kyrgyzstan,ESSE SPECIAL GOLD 100 BOX 20 SSL (-),35296
2024,60207183,El Salvador,MARLBORO BLUE ICE (2.5) MNT 100 BOX 20 (-),2
2024,60232064,UAE,L&M LINK FWD GR (5.0 SSL) 100 BOX 20 SSL (-),14939
2024,50069698,Portugal,OME (YELLOW) 100 LSB 20 SSL (-),9474
2024,60234159,Kyrgyzstan,PARLIAMENT SSWF 100 DSP 20 SSL (-),12435
2024,60098466,Slovenia,BENSON & HEDGES YELLOW 100 BOX 20 (-),19609
2024,60240262,Russia,G ARMANI STYLE SILVER KS RCB 20 SLI (-),418
2024,60194013,Moldova,CAMEL COMPACT BLUE 100 RCB 20 SLI (-),47383
2024,60057318,Mauritius,WINSTON BLUE KS BOX 20 (-),2845
2024,60198801,Spain Mainland,MADEMOISELLE LA BLEUE 100 BOX 20 SSL (-),3170
2024,50048614,Korea,CLOUD 9 1MG 100 OCT 20 SSL (-),326622
2024,60195951,Poland,CHESTERFIELD BLUE (4.0) 100 BOX 20 SSL (-),770389
2024,50045219,Kuwait,VOGUE LILAS 100 BOX 20 SSL (-),8622
2024,50080803,Serbia,SOBRANIE BLACK KS OCT 20 (-),58171
2024,60081995,Australia,WINFIELD ORIGINAL SKY BLUE KS BOX 30 (-),16541
2024,50073677,Other South Pacific,GAULOISES BLONDES (RED) KS BOX 20 (-),147
2024,60065511,Moldova,WINSTON BLUE KS RCB 20 (-),33193
2024,60162004,Australia,BENSON & HEDGES CLFIRFFI KS BOX 30 (-),41
2024,50016402,Slovenia,WEST BLUE KS BOX 20 (-),115509
2024,60212330,Germany,GAULOISES BLONDES GOLD KS BOX 24 (-),23342
2024,60212116,Russia,ORIS BLACK 100 BOX 20 SSL (-),535
2024,60051690,Georgia,BLACK TIP 100 OCT 20 XSL (-),10190
2024,50052403,Austria,O'NYLE RED KS BOX 20 (-),1955
2024,60258381,Russia,OPAL KS RCB 20 (-),3809
2024,60208900,Sweden,PALL MALL ORIGINAL NAVY 100 BOX 20 (-),11789
2024,60205334,Belarus,NZ SAFARI KS RCB 20 (-),298106
2024,60236030,Hong Kong,MOMENTO DUAL BURST H&2M MNT KS BOX 20 (-),66
2024,50006219,Netherlands,REGAL KS BOX 20 (-),51
2024,60127366,Hungary,HUNGARIA KEK KS RCB 20 (-),4783
2024,60236968,Spain Mainland,NOBEL RED KS BOX 20 SSL (-),100849
2024,50019157,Greece,CAMEL (SILVER) KS BOX 20 (-),22921
2024,50058585,Madeira,DANILOS SILVER KS BOX 20 (-),1936
2024,60234053,Costa Rica,MARLBORO SUMMER FUSION MNT 100 BOX 20 (-),14742
2024,60271572,Angola,MARLBORO BEYOND (RED 2.0) KS BOX 20 (-),7842
2024,60125710,Hungary,MARLBORO TOUCH (2.0) KS BOT 20 SLI (-),281444
2024,60257162,Russia,VOGUE MENTHOL MOMENTS MNT 100 BOX 20 SSL (-),143373
2024,60168589,Russia,DAVIDOFF REACH (BLUE) KS OCT 20 SLI (-),542868
2024,50080448,New Zealand,PALL MALL BASELINE GREEN MNT KS BOX 20 (-),3364
2024,60124565,Thailand,MARLBORO GREEN. MNT KS BOX 20 (-),17709
2024,60199144,Indonesia,DIVO KS BOX 16 (-),39617
2024,60243390,El Salvador,MARLBORO SUNSET MIX MNT 100 BOX 20 (-),3901
2024,50008735,Spain Mainland,SUPERKINGS BLUE 100 BOX 20 (-),5181
2024,50046692,Russia,ITIL NF RS FLP 20 (STATUS/MORSHANSK),3
2024,50020109,Latvia,PARLIAMENT AQUA BLUE KS RCB 20 (-),17929
2024,60205295,Austria,CHESTERFIELD REMIX KS BOX 20 (-),4
2024,50007615,Portugal,FORTUNA KS BOX 20 (-),841
2024,60206877,Lithuania,CHESTERFIELD BLUE (4.0) KS BOH 40 (-),52839
2024,60214428,Germany,R1 BLUE KS BOX 21 (-),3951
2024,60131315,Cyprus,ROTHMANS SKY BLUE KS BOX 20 (-),16554
2024,50066109,Ireland,JOHN PLAYER SPECIAL SILVER KS BOX 20 (-),11
2024,60277019,Bahrain,DAVIDOFF EDEF KS RCS 20 (-),375
2024,60208088,France,LUCKY STRIKE BLEU 100 BOX 20 (-),21090
2024,60280675,Australia,WINFIELD SIGNATURE GOLD KS BOX 20 (-),1070
2024,60213513,Georgia,PHILIP MORRIS EXPERT RED KS DSP 20 SLI (-),504
2024,60049488,Caribbean Other,FREE JACK (BROWN) KS BOX 20 (-),2092
2024,60240077,Costa Rica,PALL MALL CLASSIC WHITE KS BOX 20 (-),63
2024,50063787,Taiwan,LONG LIFE KS SOF 20 (-),329189
2024,50065475,Croatia,PHILIP MORRIS SUPREME KS RCB 20 (-),29115
2024,60278012,Indonesia,SAMPOERNA A VT1 MNT 100 DHX 20 SSL (-),21461
2024,50070844,Armenia,WEST FUSION WHITE KS DSP 20 SSL (-),274
2024,60207296,Norway,MARLBORO GOLD (3.5) KS BOM 29 (-),3
2024,60212837,Bosnia & Herz.,CHESTERFIELD LINEA 100 BOX 20 XSL (-),10372
2024,60235010,South Africa,MARLBORO RED 3.5 KS RCB 20 (-),24568
2024,60197613,Estonia,CHESTERFIELD ORANGE (4.0) KS RCB 20 (-),19068
2024,50038589,Korea,ESSE SPECIAL GOLD 100 BOX 20 SSL (-),689535
2024,60061599,Palestine Auth. Area,DAVIDOFF GOLD LTK OCT 20 (-),20441
2024,60124713,Channel Islands,VOGUE (BLUE) 100 LSR 20 SSL (-),2105
2024,60127592,Bulgaria,MARILYN PLUS (BLUE) 100 RCB 20 (-),8477
2024,60212410,Russia,APSNY DARK KS RCB 20 SLI (-),18707
2024,50071488,Channel Islands,SILK CUT (RED) RS BOX 20 (-),2976
2024,60278594,Kazakhstan,RICHMOND BLUE EDITION 100 RCB 20 SLI (-),58409
2024,60062681,Madeira,ALTO MAR WHITE KS BOX 20 (-),1454
2024,60130420,Bolivia,DERBY COOL MNT LS BOX 10 (-),635
2024,60194534,Argentina,HARMONY DORADO KS SOF 20 (-),34045
2024,60167224,Saudi Arabia,ACE (SILVER) KS RCB 20 (-),2356
2024,60230047,Mexico,BENSON & HEDGES LUXSAPP MNT 100 BOX 20 (-),2129
2024,50038922,Israel,GOLF KS BOX 20 (-),4047
2024,60256377,UAE,WINSTON MIX COOL MNT 100 DSP 20 SSL (-),10605
2024,60206860,Russia,PARLIAMENT MENTHO4 MNT 100 DSP 20 SSL (-),1
2024,60047157,Caribbean Other,WINSTON FRESH MENTHOL MNT KS RCB 20 (-),85
2024,60167994,Iceland,CAMEL ACTIVATE DOUBLE KS CUR 20 (-),972
2024,60256385,UAE,ESSE CHDOUAPP 100 BOX 20 SSL (-),452
2024,60065370,Bulgaria,ROTHMANS OF LONDON(LIGHT BLUE) KS OCT 20 (-),63781
2024,60125881,Macau,MEVIUS BLIZZARD MINT LSS MNT KS RCB 20 (-),509
2024,60207812,Korea,PARLIAMENT TWIST MNT KS RCB 20 (-),202
2024,60162029,Australia,BENSON & HEDGES SMOFIFEF KS BOX 20 (-),20074
2024,50000235,France,ROYALE LTK BOX 20 (-),3694
2024,60208696,Paraguay,LUCKY STRIKE DOUCLCRU KS BOX 10 (-),5682
2024,50040461,Switzerland,BATTON ORIGINAL KS BOX 20 (-),19443
2024,50019771,Italy,WINSTON SUBTLE SILVER KS BOX 20 (-),299571
2024,60207767,Romania,MARLBORO RED TOUCH XL LTK DSX 20 SLI (-),30
2024,60206053,Germany,JOHN PLAYER SPECIAL BLUESTRE KS BOX 50 (-),1
2024,60236887,Japan,JOKER CHAOS 120 SOF 20 SSL (-),3604
2024,60207210,Kosovo,MARLBORO FINE TOUCH 3.5 KS RCB 20 SLI (-),165108
2024,60231948,Indonesia,TRITON BOLD (SKM) LTK BOX 20 (-),41177
2024,60214135,Mexico,CAMEL STUDIO TROPICAL BREW 100 RCB 20 (-),30744
2024,50009225,Tunisia,GAULOISES BLONDES KS BOX 20 (-),2111
2024,60182835,Brazil,CHESTERFIELD BLUE (4.0) KS RCB 20 (-),1648624
2024,60240267,Ukraine,PARLIAMENT SOHO NYC VIBE KS DSP 20 SSL (-),37686
2024,60056176,Israel,ROYAL BLUE TAG KS BOX 20 (-),7793
2024,50046813,Germany,DUCAL BLUE KS BOX 23 (-),7347
2024,60257387,United Kingdom,ROTHMANS ORIGINAL KS BOX 20 (-),7152
2024,60125181,Slovenia,ROTHMANS BLUE 100 OCT 20 (-),40964
2024,60074917,Reunion,CAMEL SHIFT KS CUR 20 (-),546
2024,60040684,Italy,MS BIONDE 100 BOX 20 (-),39536
2024,60208233,Croatia,CHESTERFIELD SILVER (4.0) KS RCB 20 (-),13031
2024,50003089,Greece,DUNHILL INTERNATIONAL LTK PRI 20 (-),34305
2024,60137356,Bahrain,CHESTERFIELD ORIGINAL (4.0) KS RCS 20 (-),2054
2024,60240144,Indonesia,363 KRETEK SKT NF LS BOX 16 FAT (-),3229
2024,50052755,Slovenia,CAMEL NATURAL FLAVOR (BLUE) KS BOX 20 (-),23157
2024,60123953,Germany,STEVENSON RED KS BOX 20 (-),14870
2024,60165022,Argentina,ROTHMANS RED KS BOX 20 (-),241
2024,50064854,North Macedonia,DAVIDOFF GOLD LTK OCT 20 (-),42567
2024,60238797,Indonesia,DJARUM 76 KURMA ROYAL NF KS BOX 12 (-),67868
2024,60130494,Germany,DIMITRINO SHEPHEARD'S HOTEL KS BOX 20 (-),1822
2024,60165156,India,GOLD FLAKE SWITCH (BLUE) KS OCT 10 (-),26221
2024,60169844,Botswana,PETER STUYVESANT BOOST MNT KS OCS 20 (-),26
2024,60197527,Jordan,WINSTON BLUE 100 RCB 20 (-),562455
2024,60081799,Australia,WINFIELD ORIGINAL RED KS BOX 20 (-),866
2024,60230493,Albania,L&M RED LABEL (5.0 CWB) KS RCB 20 (-),10073
2024,60196561,Canada,VOGUE KS BOX 20 (-),30938
2024,60271418,Spain Mainland,DUCADOS RUBIO EXTRA KS BOX 40 (-),88434
2024,60243219,UAE,MARLBORO VISTA GREEN FUSION KS RCS 20 (-),26591
2024,60212419,Russia,CONTACT BLUE 100 BOX 20 SSL (-),38692
2024,50037824,South Africa,ROTHMANS SPECIAL MILD KS BOX 10 (-),99968
2024,50025832,Serbia,GEORGE KARELIAS AND SONS LS SHO 20 (-),25208
2024,60130724,South Africa,ROTHMANS LONDON SWITCH KS RCS 20 (-),2343
2024,60214210,Germany,ELIXYR WHITE KS BOX 20 (-),26
2024,60097943,Japan,KENT S SERIES SPARK 5 MNT 100 BOX 20 SSL (-),480534
2024,60186049,Australia,CHOICE CHSIORBL KS BOX 40 (-),1257
2024,60130312,France,PETER STUYVESANT BLEU KS BOX 20 (-),52071
2024,60238253,Colombia,MARLBORO RED 3.5 KS BOX 10 (-),208722
2024,50028747,Indonesia,DJARUM 76 NF LS SOF 16 (-),346160
2024,60118973,Turkey,ROTHMANS GREY KS RCB 20 (-),39
2024,60099413,Hong Kong,MARLBORO (RED FWD) KS BOS 20 (-),141928
2024,60205355,Tunisia,MARLBORO (RED 2.5) KS BOX 20 (-),256229
2024,60277074,Albania,L&M LOFT BLUE (5.0 PL) KS RCT 20 SLI (-),4506
2024,60213832,Mexico,PALL MALL WHITE CLICK MNT 100 BOX 15 (-),123207
2024,60193941,Australia,HARMONY BY CHOICE GOLD KS BOX 20 (-),9191
2024,50076005,Russia,LD RED KS RCB 20 (-),7
2024,60258637,Israel,L&M SELECTION KS RCB 20 (-),269
2024,60247277,United Kingdom,MARLBORO RED KS RCB 20 (-),83766
2024,50042310,Greece,BF RED KS RCB 20 (-),15
2024,60240092,Trinidad and Tobago,DUNHILL RED 100 BOX 20 (-),10851
2024,60240131,Caribbean Other,SILVER ELEPHANT RED NF KS BOX 20 (-),389
2024,60210058,Brazil,CHESTERFIELD SFO KS RCB 20 (-),515216
2024,60082361,Belgium,LUCKY STRIKE RED RS SOF 25 (-),183328
2024,60205763,Hong Kong,PEARL OF THE ORIENT COCKTAIL KS BOX 20 (-),374
2024,60124891,Russia,BUSINESS CLASS GOLDEN LEAF KS RCB 20 SLI (-),6949
2024,60074749,Madeira,WINSTON (RED) KS BOX 20 (-),2423
2024,60099438,Hong Kong,MARLBORO DOUBU2.0 MNT KS BOS 20 (-),18194
2024,60166067,Latvia,ROTHMANS (BLUE) 100 BOX 20 SSL (-),4217
2024,60233635,Argentina,MARLBORO CRAFTED 2.0 BLUE KS SOF 20 (-),284640
2024,50036694,Cyprus,SILK CUT (YELLOW) KS OCT 20 (-),7103
2024,60211993,Switzerland,PARISIENNE CLIC KS RCB 20 (-),2
2024,60124955,Other South Pacific,LONGBEACH RICH BLUE FRM KS BOX 30 (-),810
2024,50071878,Caribbean Other,PALL MALL (BLUE) KS BOX 20 (-),10907
2024,60081317,Spain Mainland,WEST BROOKLYN 100 BOX 20 (-),1264353
2024,60273555,Germany,MADEMOISELLE LA FUSION 100 BOX 20 SSL (-),472
2024,60184670,North Macedonia,PALL MALL (BLUE) KS RCB 19 (-),693
2024,50078003,Georgia,PARLIAMENT AQUA BLUE KS RCB 20 (-),462466
2024,60075371,Israel,WINSTON CODE AQUA 100 RCB 20 (-),18251
2024,60037426,Bulgaria,SOBRANIE BLUE KS OCT 20 (-),30703
2024,60128602,Spain Mainland,ROTHMANS OF LONDON (WHITE) KS RCB 20 (-),55490
2024,60197173,Ukraine,KENT CRYSTAL SILVER KS RCB 20 SLI (-),52887
2024,60184646,Indonesia,MUSTANG NF KS BOX 12 (-),301252
2024,60182988,Brazil,ROTHMANS CLICK PURPLE MNT KS RCB 20 (-),610308
2024,60076379,Switzerland,NATURAL AMERICAN SPIRIT ORANG KS BOX 20 (-),30942
2024,60212203,Germany,ELIXYR XTYPE PLUS KS BOX 20 (-),55
2024,60243074,Indonesia,PRABU (SKT) NF LS BOX 12 (-),58733
2024,60099430,Hong Kong,MARLBORO WMENT2.0 MNT KS BOS 20 (-),74870
2024,60236085,Czech Republic,MARLBORO GOLD (3.5 ORIGINAL) KS BOB 22 (-),23436
2024,60213001,Bulgaria,MARLBORO FINE TOUCH 3.5 KS RCT 20 SLI (-),84885
2024,60073302,Lithuania,WINSTON XSTYLE (BLUE) KS DSP 20 SLI (-),19352
2024,60277091,Uzbekistan,MILANO BRAVO KS RCB 20 SLI (-),45
2024,60209618,Korea,PARLIAMENT DOUBLE WAVE MNT KS RCB 20 (-),136
2024,60205558,Costa Rica,CHESTERFIELD EXOTIC REMIX MNT 100 BOX 20 (-),113
2024,60207820,Austria,AUSTIN PLUS KS BOX 20 (-),2185
2024,50026022,Singapore,TEXAS 5 LIGHTS KS BOX 20 (-),1
2024,60278829,Ukraine,KENT LUMINA NANO KS DSP 20 SSL (-),4360
2024,60212407,Italy,PALL MALL BLUE KS OCT 20 (-),69
2024,60196533,Bulgaria,WINSTON SKY BLUE LTK RCB 20 SLI (-),1
2024,60280984,Kyrgyzstan,ESSE SENSE SANTORINI 100 BOX 20 SSL (-),39
2024,50073859,Other South Pacific,DUNHILL FROSTED MNT KS BOX 25 (-),865
2024,60184703,Mongolia,BOHEM CIGAR MASTER KS BOX 20 (-),74
2024,50026026,Singapore,TEXAS 5 ICE LIGHTS MNT KS BOX 20 (-),859
2024,50031784,Indonesia,MENARA KARTIKA MENARASP NF KS BOX 12 (-),337669
2024,60127001,Chile,PALL MALL (SILVER) KS BOX 10 (-),10721
2024,60099100,Czech Republic,CHESTERFIELD TRUE BLUE KS BOX 20 (-),4070
2024,60169851,Botswana,PETER STUYVESANT KS SOF 20 (-),15966
2024,60118547,Kazakhstan,WINSTON COMPACT BLUE KS DSP 20 SLI (-),264767
2024,60209405,Kuwait,CHESTERFIELD FILTER KS RCS 20 (-),27463
2024,50008783,Sweden,JOHN SILVER KS SOF 20 (-),1276
2024,60058077,Spain Mainland,MAYA (RED) KS BOX 20 (-),2124
2024,60098826,Taiwan,VESTA 5 KS BOX 20 (-),21890
2024,60136977,Kazakhstan,KENT MODE BLUE LTK RCB 20 SLI (-),50
2024,50007674,Portugal,SG VENTIL RS BOX 20 (-),292823
2024,60259205,Georgia,MARLBORO FOREST CHILL MNT KS DSP 20 SLI (-),34575
2024,60168536,Kuwait,DUNHILL EVOKE (GOLD) 100 OCS 20 (-),32789
2024,60040535,New Zealand,PALL MALL BASELINE GREEN MNT KS BOX 25 (-),13
2024,60170055,Eswatini,DUNHILL SWITCH (SILVER) KS OCT 20 (-),43
2024,50029489,Indonesia,LUCKY STRIKE LS BOX 20 (-),1297907
2024,60214597,Turkey,HD OCEAN BLUE KS RCB 20 SLI (-),485
2024,60210407,Germany,ELIXYR PLUS KS BOX 25 (-),6
2024,60137626,Croatia,ROTHMANS S-SERIES SILVER 100 BOX 20 XSL (-),119498
2024,60062618,Turkey,WINSTON XSENCE ONE KS DSP 20 SSL (-),184433
2024,60256874,Equatorial Guinea,RICHMAN ROYAL BLUE KS BOX 20 (-),12190
2024,60055016,Bosnia & Herz.,DAVIDOFF SLIMS GOLD LTK OCT 20 (-),41849
2024,50052183,Spain Mainland,NATURAL AMERICAN SPIRIT YELLO KS BOX 20 (-),2001
2024,60205709,Austria,MARLBORO TOUCH 3.5 KS BOT 20 SLI (-),284594
2024,50056441,Albania,KARELIA SPECIAL 100 RCB 20 (-),28303
2024,60129865,Belgium,KENT HD (BLUE) KS RCB 20 (-),13862
2024,50010310,Hong Kong,CAMEL KS BOX 20 (-),6269
2024,60137773,Jordan,KENT CORE BLUE KS RCB 20 (-),438051
2024,60137125,Poland,P&S RED KS BOX 22 (-),10119
2024,50063354,Slovenia,WINSTON SILVER KS RCB 20 (-),11420
2024,60095723,Armenia,CIGARONNE (WHITE) KS OCT 20 (-),5193
2024,50064280,Indonesia,L. A. LIGHTS KS BOX 16 SLI (-),1255422
2024,50065372,France,WINSTON CLASSIC KS BOX 30 (-),255316
2024,60098238,South Africa,DUNHILL COURTLEIGH BLEND KS BOX 10 (-),128153
2024,60097159,Korea,BOHEM CIG1WHIT 100 BOX 20 SSL (-),121671
2024,60047134,Caribbean Other,PETER STUYVESANT (RED) 100 BOX 20 (-),1666
2024,60074786,Canada,DU MAURIER SPECIAL BLEND KS OCT 20 (-),14114
2024,60274779,Albania,MARLBORO SLIMS SILVER 100 BOX 20 XSL (-),1673
2024,60064102,Hong Kong,MEVIUS SKY BLUE KS RCB 20 (-),23504
2024,60246655,Mexico,MARLBORO SUMMER FUSION 100 BOX 14 (-),15006
2024,60120318,Morocco,CHESTERFIELD INTENSE KS RCB 20 (-),218614
2024,60128462,Kazakhstan,DUNHILL FINCUSIG LTK OCT 20 SLI (-),66317
2024,50064371,Cyprus,SILK CUT (SILVER) KS OCT 20 (-),12575
2024,60049323,Portugal,JPS BLUESLI 100 BOX 20 XSL (-),1861
2024,50060247,Morocco,DAVIDOFF LIGHTS LTK BOX 20 (-),10039
2024,60118036,Vietnam,555 ORIGINAL KS RCB 20 (-),101904
2024,60055530,Taiwan,CASTER CLASSIC 7 KS BOX 20 (-),252309
2024,60230884,Kosovo,WINSTON XSTYLE SILVER KS RCB 20 SLI (-),93543
2024,60137389,Oman,CHESTERFIELD BLUE (4.0) KS RCS 20 (-),1880
2024,60196298,Russia,ESSE EXCHANGE CLUB 100 BOX 20 SSL (-),10660
